"feature","id","fc","pval","qval","logFC"
"gene","MSTRG.10764",1.37707312645555,0.014581837995558,0.0349794208723748,0.461605172670827
"gene","MSTRG.26343",1.31090002405936,0.0145853068097566,0.0349794208723748,0.39055766245237
"gene","MSTRG.29034",1.41374428019012,0.0145872392231945,0.0349794208723748,0.499521187286326
"gene","MSTRG.17494",1.65954321654916,0.0146064511017394,0.0350182993155641,0.730786199461006
"gene","MSTRG.19025",0.863125383327636,0.0146347708113267,0.035078992925836,-0.212357944792843
"gene","MSTRG.23336",1.1830679390854,0.0146611514535571,0.0351196407683939,0.242532924537562
"gene","MSTRG.1548",1.44005179595474,0.0146619349091066,0.0351196407683939,0.526120703628112
"gene","MSTRG.25736",1.50875832792568,0.0146630964447252,0.0351196407683939,0.593361734277015
"gene","MSTRG.6290",0.745886405198715,0.0146637582108827,0.0351196407683939,-0.422972162979382
"gene","MSTRG.891",0.810956663133417,0.0147005867498282,0.0352006258077699,-0.302303274838201
"gene","MSTRG.27548",1.47154426035349,0.0147053908765808,0.0352049107537333,0.557330935572358
"gene","MSTRG.13472",1.230237455703,0.0147249725875414,0.0352445644347833,0.298936805891068
"gene","MSTRG.32075",1.15781562646597,0.0147316313054671,0.0352511421501448,0.211405533153627
"gene","MSTRG.34524",0.761998889032382,0.0147337579067355,0.0352511421501448,-0.392139200565931
"gene","MSTRG.6138",1.22956747505419,0.0147706475865396,0.0353321635632136,0.298150907975871
"gene","MSTRG.24022",1.19693719356373,0.0148190726113473,0.0354407392904595,0.259347452271901
"gene","MSTRG.38848",0.788470427653711,0.0148552473294655,0.035519979179668,-0.3428714485303
"gene","MSTRG.37459",1.20280851827799,0.0148760401292358,0.0355545226034703,0.266406990212693
"gene","MSTRG.9398",1.11326682962161,0.0148782485013497,0.0355545226034703,0.154799421642136
"gene","MSTRG.35609",0.708311701695492,0.0148794538442258,0.0355545226034703,-0.497543718294122
"gene","MSTRG.25705",1.18900453317147,0.0148818724512556,0.0355545226034703,0.249754215480147
"gene","MSTRG.23875",1.32602133991995,0.0148899456072127,0.0355665340153466,0.407103993209896
"gene","MSTRG.30128",1.33010409727214,0.0149196954108752,0.0356303073636403,0.411539159065849
"gene","MSTRG.40399",1.21394427384621,0.014936325270323,0.0356627287889658,0.279702196147978
"gene","MSTRG.13152",0.861729759932681,0.0149418234535805,0.0356662052816583,-0.214692586514045
"gene","MSTRG.37214",1.58224536512787,0.0149438895738272,0.0356662052816583,0.661973341659423
"gene","MSTRG.32187",0.658304876332834,0.0149490289236169,0.0356711809910091,-0.603172210460537
"gene","MSTRG.8237",1.12274327930925,0.0149697090316037,0.035713230249452,0.167028086235737
"gene","MSTRG.4515",1.38444493089575,0.0149756375772578,0.0357200767212453,0.469307668725649
"gene","MSTRG.31120",1.14873077129976,0.0149879658804417,0.0357421820608124,0.20004071232375
"gene","MSTRG.5329",1.33993212643687,0.015000711912708,0.0357599956908151,0.422159923568905
"gene","MSTRG.2316",0.850091580766119,0.0150033892976378,0.0357599956908151,-0.234309823048761
"gene","MSTRG.18662",0.79714566395196,0.0150046222713645,0.0357599956908151,-0.32708472015778
"gene","MSTRG.18484",1.25650970916471,0.0150160087234075,0.03577983062068,0.329421819097321
"gene","MSTRG.27633",2.99242776868174,0.0150298889558751,0.0358055983734617,1.5813164237695
"gene","MSTRG.23735",0.592300530495121,0.0150331464732975,0.0358060543575704,-0.755598716601256
"gene","MSTRG.1997",0.685112271613255,0.0150883501615692,0.0359302106824643,-0.545587668234099
"gene","MSTRG.1251",1.89101364498181,0.0151074834905788,0.0359684387773657,0.919159773375759
"gene","MSTRG.5437",1.86363435123053,0.0151764728125513,0.0361253260303657,0.898118828118139
"gene","MSTRG.33162",1.68062012867263,0.0151878759061332,0.036145101860979,0.748993668409776
"gene","MSTRG.35707",1.18262544146327,0.0152093749334234,0.0361888917018172,0.241993218810902
"gene","MSTRG.8908",1.1574672643667,0.0152739082825328,0.0363350378739903,0.210971391581699
"gene","MSTRG.39331",1.61933994118798,0.0152775926758627,0.036336400665728,0.695405876304709
"gene","MSTRG.25327",1.36705098839561,0.0152826158774853,0.0363383283981244,0.451067053722057
"gene","MSTRG.12148",0.682233265439857,0.0152876277830041,0.0363383283981244,-0.551662992948266
"gene","MSTRG.26821",1.58660323415503,0.0152877382616874,0.0363383283981244,0.665941394913336
"gene","MSTRG.28385",1.1909130237333,0.015295335227133,0.036348987542218,0.252068052319866
"gene","MSTRG.32286",1.15165218479562,0.0153102281861963,0.0363769775703765,0.20370506831069
"gene","MSTRG.9409",0.879820207667138,0.0153198548861948,0.0363924461678159,-0.184719357510242
"gene","MSTRG.23166",1.1982115819164,0.0153268843212127,0.0364017399030143,0.260882683777256
"gene","MSTRG.13982",1.34236270694842,0.0153354068580648,0.036414575292493,0.424774540997696
"gene","MSTRG.13557",0.716881309217889,0.0153466877420098,0.0364339539441329,-0.480193816653678
"gene","MSTRG.15136",1.38833088028664,0.0153555880966862,0.0364476743481915,0.473351445768997
"gene","MSTRG.39821",0.69783674941282,0.0154052767769159,0.0365551908532245,-0.519038520284873
"gene","MSTRG.38572",1.50423534165841,0.0154071458622684,0.0365551908532245,0.589030298187237
"gene","MSTRG.8065",1.2809832469634,0.0154231660240766,0.0365857673835397,0.35725160785687
"gene","MSTRG.30552",1.2600987574589,0.0154307752345701,0.0365963836696406,0.333536806195753
"gene","MSTRG.33768",2.58305682359464,0.015452792821985,0.0366411603198255,1.36907938105424
"gene","MSTRG.39594",1.52115827255939,0.0154651007967744,0.0366629003460682,0.6051702695365
"gene","MSTRG.19553",1.19216450471651,0.0154684801290486,0.0366634688343879,0.253583324527904
"gene","MSTRG.24200",1.14180427144113,0.0154717323609674,0.0366637358992244,0.191315364516504
"gene","MSTRG.24895",0.817083588993183,0.0154866167618752,0.0366859613700021,-0.29144441889428
"gene","MSTRG.26448",2.36312921559067,0.015487394207408,0.0366859613700021,1.24069851784121
"gene","MSTRG.34919",1.33248553097132,0.0155494248869688,0.0368254276678201,0.414119867311466
"gene","MSTRG.38480",0.793503939195808,0.0156159054482704,0.0369753738493313,-0.333690709830496
"gene","MSTRG.17044",0.722524422650337,0.0156426241678886,0.0370311301505379,-0.468881740712072
"gene","MSTRG.31838",0.733659414396608,0.0156994181142138,0.0371454729375328,-0.446817616553606
"gene","MSTRG.20149",1.62824642443645,0.0156998807311869,0.0371454729375328,0.703319058577505
"gene","MSTRG.17235",5.28704406638499,0.0157004670679621,0.0371454729375328,2.40246135132452
"gene","MSTRG.527",1.18842709599904,0.0157039238615585,0.0371461257555763,0.24905340393945
"gene","MSTRG.10971",0.795431800836685,0.0157248987682108,0.0371882073339745,-0.330189853598821
"gene","MSTRG.23582",1.30850997719318,0.0157392865608342,0.0372146969948213,0.387924924762136
"gene","MSTRG.26795",1.13525321609717,0.0157734877972185,0.0372880142704288,0.183014123827539
"gene","MSTRG.26336",0.742115861068622,0.0157836939958822,0.0373045898570962,-0.430283653135172
"gene","MSTRG.19528",0.858731291813937,0.0158212637343786,0.037385819079335,-0.219721330943533
"gene","MSTRG.13663",0.879321901957326,0.0158328635295506,0.0374056605903484,-0.185536691359154
"gene","MSTRG.36155",0.714864551061275,0.0158492742101349,0.037436857650881,-0.484258181700976
"gene","MSTRG.36228",0.575951175507138,0.0158571595829333,0.0374479089200193,-0.795981578079601
"gene","MSTRG.33981",1.38422870837073,0.0158740249319944,0.0374801583412517,0.46908233110494
"gene","MSTRG.21928",0.743787456810887,0.0158816162097579,0.0374903656099859,-0.427037676258938
"gene","MSTRG.9439",0.869592301251987,0.0158847687136676,0.0374903656099859,-0.201588927055197
"gene","MSTRG.9429",0.817753085498516,0.0159076909913038,0.0375368792476149,-0.290262797075781
"gene","MSTRG.33040",0.665482709349138,0.0159519369428571,0.0376336807310476,-0.587526912537292
"gene","MSTRG.4924",0.853981862080451,0.0159623612986221,0.037650667591458,-0.227722666451985
"gene","MSTRG.37857",0.498721175906354,0.0159693833997363,0.0376596242613329,-1.00369463315868
"gene","MSTRG.33034",0.870959216636419,0.0159908388145206,0.0377026076470768,-0.199322929833527
"gene","MSTRG.13390",0.872732963920795,0.015994935063945,0.0377046531442773,-0.196387804790077
"gene","MSTRG.24387",1.68521908955019,0.0160195613988423,0.0377550833533159,0.752936163431159
"gene","MSTRG.39980",1.19038828165088,0.0160259780738093,0.0377589626320556,0.25143222953626
"gene","MSTRG.3698",1.74061732188587,0.0160276740680853,0.0377589626320556,0.799599058530742
"gene","MSTRG.3710",1.4197611732341,0.0160466921666214,0.037796141815612,0.505648265526459
"gene","MSTRG.34945",2.69675724077554,0.0160623525248199,0.0378253988273537,1.43122565754224
"gene","MSTRG.34174",1.63965951809453,0.0160832631772313,0.0378670055209087,0.713396264505533
"gene","MSTRG.21101",1.27933792673947,0.0161559273171341,0.0380276622553406,0.355397390754057
"gene","MSTRG.16387",1.87096946860664,0.0161580116553348,0.0380276622553406,0.903786016168657
"gene","MSTRG.28957",0.706704232773042,0.0161827684822848,0.0380775628561157,-0.500821544902172
"gene","MSTRG.28556",1.25123160880679,0.0161857357439423,0.0380775628561157,0.323348863803942
"gene","MSTRG.31896",1.14736798113098,0.0162186635075258,0.0381473418813466,0.198328163290694
"gene","MSTRG.19215",1.72927832702508,0.0162284964042521,0.0381627831270349,0.790170089167079
"gene","MSTRG.37289",1.2117276485373,0.0162501446045424,0.0382059973206858,0.277065470875016
"gene","MSTRG.40443",1.35655705032799,0.0162621967238534,0.0382239699502807,0.439949721777201
"gene","MSTRG.14915",1.32701976225107,0.0162643352186115,0.0382239699502807,0.408189855779188
"gene","MSTRG.8155",1.52868244968702,0.0162998616268528,0.038299755347764,0.612288749510013
"gene","MSTRG.23969",1.46252131253655,0.0163066921210571,0.0383080970810107,0.548457648468185
"gene","MSTRG.11513",0.86462757021786,0.0163867213140153,0.0384871742615975,-0.209849254972745
"gene","MSTRG.26683",0.831488192725919,0.0163895116974588,0.0384871742615975,-0.266232317744882
"gene","MSTRG.19971",1.21254127748477,0.0163947101973851,0.0384916416737161,0.278033860544256
"gene","MSTRG.5492",0.848890985995046,0.0164047987387435,0.0385075858635268,-0.23634879913309
"gene","MSTRG.32702",1.23483948558303,0.0164167528532223,0.0385279018930728,0.304323520835389
"gene","MSTRG.39308",1.36929374512665,0.0164374333393502,0.0385578474756973,0.453431971196587
"gene","MSTRG.17373",0.868023331963063,0.0164379200890045,0.0385578474756973,-0.204194272891561
"gene","MSTRG.21193",1.40843253055815,0.0164394179295682,0.0385578474756973,0.494090454617659
"gene","MSTRG.31490",1.18184729983454,0.0165122703061956,0.0387167235562415,0.241043644650209
"gene","MSTRG.34350",1.46462263062271,0.0165137866101763,0.0387167235562415,0.550528992933548
"gene","MSTRG.23294",0.841128784542346,0.0165281869442744,0.0387427071728696,-0.249601387633745
"gene","MSTRG.37229",1.35811583512328,0.0165437342273242,0.0387713683136048,0.441606533802836
"gene","MSTRG.15687",2.06274050507323,0.0165580971684409,0.0387972429239673,1.0445623400847
"gene","MSTRG.27125",1.40585058313381,0.0165760108619112,0.0388314252448142,0.491443269782626
"gene","MSTRG.27046",1.23277965957772,0.016584910082083,0.0388444805332059,0.301914963210927
"gene","MSTRG.38510",1.13036666796631,0.016600551252506,0.0388733181324976,0.176790829499361
"gene","MSTRG.22066",0.82904237388097,0.016607837181273,0.0388825827191071,-0.270482252484053
"gene","MSTRG.26426",0.656868927230449,0.016627954082665,0.0389218776863825,-0.606322573502387
"gene","MSTRG.37785",0.848573227373941,0.0166482479425771,0.0389615710367567,-0.2368889328085
"gene","MSTRG.21886",0.751152920984345,0.016653549850004,0.038966170135914,-0.412821450946337
"gene","MSTRG.17669",1.12971228014123,0.0166644631182253,0.0389838942897908,0.175955387801869
"gene","MSTRG.28119",0.71959882984146,0.0166703499612877,0.0389898551668171,-0.474735254300324
"gene","MSTRG.4477",1.94097012368622,0.0167398413800752,0.0391445469836841,0.956777911590238
"gene","MSTRG.37898",0.828972239470261,0.0167632452388797,0.039190833002609,-0.270604305167752
"gene","MSTRG.33393",3.06979015838498,0.016766347121171,0.039190833002609,1.61814004067551
"gene","MSTRG.25298",0.770048816881466,0.016777198216301,0.0392083491634906,-0.376978187209194
"gene","MSTRG.8636",2.88778018639012,0.0167806162894222,0.0392084908018952,1.52996093056508
"gene","MSTRG.13175",0.854975293465558,0.0167903871290451,0.0392206257380604,-0.226045364373881
"gene","MSTRG.28015",1.50893301153636,0.016792526861646,0.0392206257380604,0.593528759430204
"gene","MSTRG.22985",0.82206077947155,0.0167976882187015,0.039224835636472,-0.282683030663432
"gene","MSTRG.10671",0.7237497368025,0.016807293794316,0.0392394196181572,-0.466437176433222
"gene","MSTRG.4273",1.18386954577431,0.0168163112399635,0.0392526249570846,0.243510114722298
"gene","MSTRG.1135",3.12000278364363,0.0168518809979643,0.0393277910260246,1.64154731625005
"gene","MSTRG.27679",1.12615808778611,0.0169591415536561,0.0395702008119072,0.171409364235306
"gene","MSTRG.5326",1.16904787685653,0.0169818291011103,0.0396152217824144,0.225334014804647
"gene","MSTRG.39341",0.70081502924525,0.0170362222360536,0.0397341728125892,-0.51289438047183
"gene","MSTRG.19211",1.2578770232659,0.0170399604043354,0.0397349555914195,0.330990883586994
"gene","MSTRG.36477",1.25012038962586,0.0170474495281936,0.0397444830485615,0.322067036609576
"gene","MSTRG.11544",0.559326901906034,0.0171297576555169,0.0399243235144138,-0.838236373694817
"gene","MSTRG.18899",1.20417291386957,0.0171314253408741,0.0399243235144138,0.268042571558131
"gene","MSTRG.34018",1.18455009119278,0.0171507401118989,0.0399613613381395,0.244339207263185
"gene","MSTRG.26342",1.67359069295387,0.0171636880423907,0.0399835525551642,0.74294673371313
"gene","MSTRG.17791",1.12537050239483,0.0171888758161287,0.0400334966551592,0.170400053858724
"gene","MSTRG.14727",0.871464151926078,0.0171919837065956,0.0400334966551592,-0.198486775231958
"gene","MSTRG.24450",1.21171843635413,0.0172321668986104,0.0401190679908238,0.277054502716031
"gene","MSTRG.11599",1.17344206112256,0.0172369064887106,0.0401221036426474,0.230746610335978
"gene","MSTRG.32926",1.23357588113392,0.0172854146527686,0.0402269972728241,0.302846463079064
"gene","MSTRG.13800",1.2482956350047,0.0173055388005007,0.0402658063582879,0.319959649461129
"gene","MSTRG.15138",0.690804225950523,0.0173228398748337,0.0402980326809379,-0.533651186399196
"gene","MSTRG.33414",0.752059683182837,0.0173362725003465,0.0403212488068207,-0.411080936687644
"gene","MSTRG.13978",0.597667954775664,0.0173512505661458,0.0403400448891555,-0.742583903178906
"gene","MSTRG.27103",1.22505692862719,0.0173512626715386,0.0403400448891555,0.292848793097057
"gene","MSTRG.16337",0.690043637014114,0.0173564947731302,0.040344177141842,-0.535240496890402
"gene","MSTRG.18618",0.826424506833954,0.0173725579074819,0.0403734788544426,-0.275045058298637
"gene","MSTRG.24382",1.6896616439236,0.017404771178428,0.0404402940353526,0.756734374610487
"gene","MSTRG.38697",1.18655158569224,0.0174121031672808,0.0404492820345147,0.246774823502432
"gene","MSTRG.21104",0.837794282518061,0.0174293192391282,0.0404812231651827,-0.255332056243902
"gene","MSTRG.26431",0.879017914431041,0.0174335403304859,0.0404827672340654,-0.186035527018729
"gene","MSTRG.4224",1.36126823345436,0.017436917210768,0.0404827672340654,0.444951373194163
"gene","MSTRG.5600",2.68479068332734,0.0174468600447296,0.0404977999607141,1.424809614506
"gene","MSTRG.7863",1.53776961228076,0.0174724985257038,0.0405492523416472,0.620839375785298
"gene","MSTRG.1194",0.651758438124125,0.0174764248968824,0.0405503059697581,-0.617590738858751
"gene","MSTRG.6567",0.816418750184851,0.0175028936590647,0.0406036535857285,-0.292618778650894
"gene","MSTRG.39934",0.811975214314899,0.0175484734544656,0.0407013054620158,-0.300492405322646
"gene","MSTRG.8539",1.14598418740402,0.0175597870824413,0.040719458607774,0.196587137540554
"gene","MSTRG.20479",2.98318290989478,0.0175799056801,0.0407580183705,1.5768524373138
"gene","MSTRG.3603",0.889439814646203,0.0175862916709107,0.0407647308719523,-0.169031108337148
"gene","MSTRG.30369",0.82794718357201,0.0175995573489912,0.040787384544854,-0.272389356666505
"gene","MSTRG.40057",0.754919698748435,0.0176196436029423,0.0408216149542012,-0.40560490260689
"gene","MSTRG.10609",0.815722376869402,0.0176213188032307,0.0408216149542012,-0.293849866297808
"gene","MSTRG.10264",0.650630918648044,0.0176638854235953,0.0409121090790849,-0.620088712532417
"gene","MSTRG.28747",2.92743209740858,0.0176706159754028,0.0409195822646745,1.54963570740692
"gene","MSTRG.27543",0.631749011553263,0.0177184092736503,0.0410143955141507,-0.662576592984145
"gene","MSTRG.22409",1.35199646350817,0.0177185841213299,0.0410143955141507,0.435091377887921
"gene","MSTRG.4213",1.56799343401263,0.0177362355009085,0.0410471181489516,0.648919518166608
"gene","MSTRG.7204",0.635924587768289,0.0177986733489968,0.0411834569783206,-0.653072403754131
"gene","MSTRG.6977",1.20277694779515,0.0178270186152478,0.0412373973879034,0.266369122858012
"gene","MSTRG.35614",0.685160343504262,0.0178290477317626,0.0412373973879034,-0.545486443006322
"gene","MSTRG.20707",3.2428571537026,0.0178464027317449,0.0412693645745181,1.69726547517092
"gene","MSTRG.24286",0.667591931722297,0.017881155753559,0.0413415436329562,-0.582961575978595
"gene","MSTRG.31627",1.1111905352158,0.0178996502032281,0.0413761114555222,0.152106216045165
"gene","MSTRG.25614",1.16439656406399,0.0179356588369262,0.0414511426672519,0.219582487432163
"gene","MSTRG.38493",0.819058762358095,0.0179522090359638,0.0414755059593399,-0.287961134936267
"gene","MSTRG.14439",0.68654049657087,0.0179551020509152,0.0414755059593399,-0.542583272579347
"gene","MSTRG.37233",1.24588244314145,0.0179578914366332,0.0414755059593399,0.31716794741653
"gene","MSTRG.31927",1.13333554241569,0.0179604070591182,0.0414755059593399,0.180575057726286
"gene","MSTRG.13794",0.827285731333259,0.017983820039969,0.0415132859424548,-0.2735423955009
"gene","MSTRG.28981",0.741542328748054,0.017987058449915,0.0415132859424548,-0.431399047882515
"gene","MSTRG.13985",0.846919783732321,0.0179874316551483,0.0415132859424548,-0.239702764163412
"gene","MSTRG.37463",1.4661870000059,0.0179958077551278,0.041524410781344,0.552069119007923
"gene","MSTRG.14515",0.821200883440708,0.0180848282866487,0.0417215773867016,-0.284192915401341
"gene","MSTRG.38917",0.796776588549403,0.0180898824194763,0.0417244052481759,-0.327752837139853
"gene","MSTRG.14184",1.18912852862662,0.0180931998781266,0.0417244052481759,0.249904659230557
"gene","MSTRG.28791",1.74444132671088,0.0181030550255187,0.0417388897508405,0.802765074123425
"gene","MSTRG.29789",1.92298967327392,0.0181479278258193,0.041834090238831,0.94335101522253
"gene","MSTRG.14899",1.20600978150756,0.0181548206336806,0.0418417200237067,0.270241608461238
"gene","MSTRG.16333",1.46592123496753,0.0182334499884014,0.0420056696312183,0.551807588482293
"gene","MSTRG.31422",1.37426984638781,0.0182345210330028,0.0420056696312183,0.458665314069887
"gene","MSTRG.23219",2.68000845354034,0.0182400800059388,0.0420056696312183,1.42223755137763
"gene","MSTRG.38484",1.2029288506641,0.0182403451532718,0.0420056696312183,0.266551314309816
"gene","MSTRG.21282",1.31819015889193,0.0182501209359112,0.0420198959561456,0.398558505020864
"gene","MSTRG.39137",0.770753493802961,0.0182580167142639,0.0420277039746012,-0.375658570845821
"gene","MSTRG.5845",0.774605678652419,0.0182638241595174,0.0420277039746012,-0.368466017051113
"gene","MSTRG.37798",0.823424111790208,0.018264308757587,0.0420277039746012,-0.280292400113476
"gene","MSTRG.22232",0.707956509858728,0.0182731868271691,0.0420398494420174,-0.498267357373255
"gene","MSTRG.1136",1.48489922726999,0.0182901885038053,0.0420706758612247,0.570365025806525
"gene","MSTRG.40437",1.37688695699946,0.0183083725302311,0.0420917348596663,0.46141011846282
"gene","MSTRG.22040",2.23235572430743,0.018312210068153,0.0420917348596663,1.15856693792109
"gene","MSTRG.7108",1.61248015268733,0.0183139253222385,0.0420917348596663,0.689281403143163
"gene","MSTRG.28201",1.43105989695102,0.0183150578674115,0.0420917348596663,0.517084057267774
"gene","MSTRG.24091",1.3111770248209,0.0183173656924837,0.0420917348596663,0.390862480059963
"gene","MSTRG.9212",1.28743004287088,0.0183532441460157,0.0421658833635985,0.364494040415997
"gene","MSTRG.10588",1.18622267713859,0.0184008985241629,0.0422559420637399,0.246374857311187
"gene","MSTRG.5584",0.811082008553877,0.018402364014283,0.0422559420637399,-0.30208030208174
"gene","MSTRG.23145",1.16546435650238,0.0184098196372755,0.0422559420637399,0.220904883073748
"gene","MSTRG.17938",0.789784492731757,0.0184104003092176,0.0422559420637399,-0.340469053853633
"gene","MSTRG.32322",1.66693978766076,0.0184105354701412,0.0422559420637399,0.737201992979334
"gene","MSTRG.37513",0.785609825121517,0.0184160613750473,0.0422603192646496,-0.348115122254294
"gene","MSTRG.20811",1.89941817168727,0.0184358230389683,0.0422973558839041,0.925557560992744
"gene","MSTRG.35056",1.25632588840701,0.0184398973256239,0.0422983934332422,0.329210744965553
"gene","MSTRG.1118",1.18442337856632,0.0184439352719408,0.0422993472320747,0.244184872332611
"gene","MSTRG.27399",1.26029805455524,0.0184507900822266,0.0423067595877169,0.333764964660148
"gene","MSTRG.2741",1.13631247497138,0.0184559767065269,0.0423079590607621,0.184359616622762
"gene","MSTRG.5951",0.843518240601774,0.0184585589496988,0.0423079590607621,-0.245508828578208
"gene","MSTRG.23903",1.80118597934845,0.018462503222509,0.0423086955715188,0.848947152721779
"gene","MSTRG.18169",1.16432533920198,0.0184747133512793,0.0423283701228643,0.219494236658121
"gene","MSTRG.16624",0.824345201985339,0.0185006502751274,0.0423794809558528,-0.278679489393477
"gene","MSTRG.23489",2.81789010895272,0.0185313862735217,0.0424405029079107,1.4946153510513
"gene","MSTRG.37146",2.25560678645697,0.0185345577008345,0.0424405029079107,1.17351558871523
"gene","MSTRG.2372",0.783545615840518,0.0185781123004024,0.0425318948135854,-0.351910828062851
"gene","MSTRG.18496",0.702848373802288,0.0185932643318707,0.0425582400759675,-0.508714606097988
"gene","MSTRG.21729",1.18588113075607,0.018601996254054,0.0425698828639707,0.245959405614623
"gene","MSTRG.4711",0.767057706867756,0.0186149160295751,0.0425911029375741,-0.382592977028488
"gene","MSTRG.19232",0.720288185102937,0.0186442158546489,0.0426497850637787,-0.473353854950504
"gene","MSTRG.30070",1.79052763524722,0.0186482434070614,0.0426506436560249,0.840384785581893
"gene","MSTRG.15717",0.83593654645407,0.0186591265356781,0.0426671783206676,-0.258534659268259
"gene","MSTRG.36329",1.3582692730009,0.0186831486131985,0.0427137450087965,0.441769518104799
"gene","MSTRG.17640",1.20987567497656,0.018697908786236,0.0427391228822987,0.27485880592135
"gene","MSTRG.14228",2.18563782461089,0.0187184632691619,0.0427705712203808,1.12805435621244
"gene","MSTRG.5014",0.816361045938988,0.0187189920797539,0.0427705712203808,-0.292720751531227
"gene","MSTRG.23953",1.51788841105194,0.0187261880924178,0.0427786432987588,0.602065733612756
"gene","MSTRG.16631",0.82856965406491,0.0187563904390904,0.042835042937627,-0.271305111562475
"gene","MSTRG.37496",1.36742094986185,0.0187582128432116,0.042835042937627,0.451457433720805
"gene","MSTRG.13988",1.36254977913391,0.0187862445006493,0.0428833844819231,0.446308937998011
"gene","MSTRG.26786",0.751609616440657,0.0187889016272949,0.0428833844819231,-0.411944569504469
"gene","MSTRG.26273",2.2770410728811,0.0187903989034082,0.0428833844819231,1.18716031479797
"gene","MSTRG.39007",1.17768767902933,0.0187974608355248,0.0428911191163069,0.23595698937436
"gene","MSTRG.18912",2.30419418558401,0.0188682099507185,0.0430441406142782,1.20426230478974
"gene","MSTRG.29417",0.811820713207016,0.0189078780719427,0.0431262109617475,-0.300766944726336
"gene","MSTRG.20047",0.848178798934996,0.0189213048156206,0.0431484080524931,-0.237559673086724
"gene","MSTRG.13774",1.22073426822803,0.0189467856636396,0.04319807945724,0.287749185883919
"gene","MSTRG.24202",1.28099971767567,0.018977311030563,0.0432592305709379,0.357270157718631
"gene","MSTRG.39198",1.61264441690611,0.0189874456417396,0.0432738856760802,0.689428363776106
"gene","MSTRG.25691",1.41429509770568,0.0190679659055318,0.0434489182136197,0.500083175011392
"gene","MSTRG.34999",1.15599460630895,0.0191016155959554,0.0435171024052998,0.209134666463607
"gene","MSTRG.18775",0.853364545252756,0.0191300251896589,0.0435733243933756,-0.2287659227718
"gene","MSTRG.39742",1.18114063084586,0.0191853333717638,0.0436907806387397,0.240180747415159
"gene","MSTRG.32647",0.82850263615742,0.0191934381532393,0.0437007156860066,-0.27142180701796
"gene","MSTRG.4587",1.17174344946891,0.0192076697158385,0.0437216391947923,0.2286567295768
"gene","MSTRG.40127",1.26168662131029,0.0192101156626545,0.0437216391947923,0.33535361711554
"gene","MSTRG.33953",1.20189465853497,0.019292073604269,0.0438935789299364,0.265310454893491
"gene","MSTRG.19972",1.24868363658503,0.0192960035429406,0.0438935789299364,0.3204080055742
"gene","MSTRG.4541",0.827438292630317,0.0192969373374117,0.0438935789299364,-0.273276369959318
"gene","MSTRG.25089",0.342026365246882,0.0193031796098284,0.043899227163306,-1.5478205547328
"gene","MSTRG.30040",1.13713586315866,0.0193389204358129,0.0439633071701692,0.185404635404607
"gene","MSTRG.8350",1.10677486028162,0.0193401895138727,0.0439633071701692,0.146361779491521
"gene","MSTRG.13792",1.19701975476205,0.0193426504744245,0.0439633071701692,0.259446961689997
"gene","MSTRG.217",1.53601314580193,0.0194421465756622,0.0441808499144938,0.619190563260954
"gene","MSTRG.33946",1.40994368350068,0.0194754137378302,0.0442478368930703,0.49563753910855
"gene","MSTRG.995",0.838108141902019,0.0194966838528141,0.0442793875590978,-0.254791686619193
"gene","MSTRG.6593",1.47438232957058,0.0194980068022598,0.0442793875590978,0.560110685526691
"gene","MSTRG.39103",1.30630791467907,0.0195006756479226,0.0442793875590978,0.385494999963368
"gene","MSTRG.18818",1.84506388569443,0.0195192120074981,0.0443038789810356,0.88367077074576
"gene","MSTRG.37493",1.34324815694257,0.0195227315241857,0.0443038789810356,0.425725858538877
"gene","MSTRG.9102",1.2483169805318,0.0195228430584354,0.0443038789810356,0.319984318956028
"gene","MSTRG.26618",1.14823845240735,0.019535894438272,0.0443170095559674,0.199422274751168
"gene","MSTRG.24399",1.65749327400581,0.0195362189753485,0.0443170095559674,0.729003015992071
"gene","MSTRG.39941",1.20382056774126,0.0195442572784654,0.0443266336177742,0.267620371066725
"gene","MSTRG.25099",0.652734796572744,0.0195598389341953,0.0443533590434045,-0.615431145052495
"gene","MSTRG.29517",0.350786223781248,0.0196208399155846,0.0444789568190486,-1.51133600409656
"gene","MSTRG.34458",1.57113854905443,0.0196228451388712,0.0444789568190486,0.65181040865262
"gene","MSTRG.32106",1.42502910524631,0.0196413747708786,0.0445123179845372,0.510991385639273
"gene","MSTRG.35627",1.23090182770536,0.0196630615461398,0.0445528197003921,0.299715702252476
"gene","MSTRG.24148",1.23581039728879,0.0196941173228219,0.0446145299895081,0.305457416483541
"gene","MSTRG.12172",0.605374103033586,0.0196983003220221,0.0446153512724155,-0.724101134661051
"gene","MSTRG.7151",0.759585796982199,0.0197021583195574,0.0446154362722107,-0.396715165196315
"gene","MSTRG.22084",0.854925380356148,0.0197505002927478,0.0447162354437203,-0.226129590781348
"gene","MSTRG.31484",0.810789472417326,0.0197573457273469,0.0447230632688422,-0.302600738433215
"gene","MSTRG.20974",1.13699395237139,0.0197949963035631,0.0447996059753895,0.185224580609225
"gene","MSTRG.37095",1.17734968077568,0.0198938162709171,0.0450145294345612,0.235542874153903
"gene","MSTRG.5543",1.17817800255199,0.0198980227120976,0.0450153253064463,0.236557522189377
"gene","MSTRG.14226",2.12818665855874,0.0199073782390502,0.0450277673979524,1.08962469198911
