"","gene_id","gene_name"
"190121","MSTRG.24055","ZFAS1"
"190139","MSTRG.24055","."
"190156","MSTRG.24059","PTGIS"
"190159","MSTRG.24061","B4GALT5"
"190167","MSTRG.24063","SLC9A8"
"190169","MSTRG.24063","."
"190176","MSTRG.24065","."
"190180","MSTRG.24065","SPATA2"
"190189","MSTRG.24069","RNF114"
"190199","MSTRG.24070","SNAI1"
"190204","MSTRG.24072","UBE2V1"
"190227","MSTRG.24072","PEDS1"
"190233","MSTRG.24072","."
"190254","MSTRG.24077","CEBPB"
"190255","MSTRG.24077","."
"190294","MSTRG.24082","PTPN1"
"190295","MSTRG.24082","."
"190319","MSTRG.24091","PARD6B"
"190327","MSTRG.24092","BCAS4"
"190329","MSTRG.24092","."
"190332","MSTRG.24094","ADNP"
"190335","MSTRG.24094","."
"190354","MSTRG.24097","."
"190355","MSTRG.24097","DPM1"
"190371","MSTRG.24098","MOCS3"
"190402","MSTRG.24107","ATP9A"
"190403","MSTRG.24107","."
"190428","MSTRG.24110","ZFP64"
"190525","MSTRG.24130","."
"190526","MSTRG.24130","ZNF217"
"190549","MSTRG.24136","."
"190550","MSTRG.24136","BCAS1"
"190568","MSTRG.24141","PFDN4"
"190569","MSTRG.24141","."
"190581","MSTRG.24143","."
"190586","MSTRG.24143","RPL12P4"
"190612","MSTRG.24148","FAM210B"
"190615","MSTRG.24149","."
"190619","MSTRG.24149","AURKA"
"190637","MSTRG.24150","CSTF1"
"190638","MSTRG.24150","."
"190652","MSTRG.24153","RTF2"
"190671","MSTRG.24158","TFAP2C"
"190685","MSTRG.24159","BMP7"
"190706","MSTRG.24161","RAE1"
"190707","MSTRG.24161","."
"190720","MSTRG.24164","RBM38"
"190753","MSTRG.24169","PCK1"
"190756","MSTRG.24169","."
"190776","MSTRG.24171","PMEPA1"
"190788","MSTRG.24172","NKILA"
"190795","MSTRG.24174","."
"190827","MSTRG.24176","RAB22A"
"190829","MSTRG.24177","VAPB"
"190851","MSTRG.24182","."
"190861","MSTRG.24182","STX16"
"190887","MSTRG.24182","NPEPL1"
"190955","MSTRG.24188","GNAS"
"190969","MSTRG.24188","."
"191009","MSTRG.24197","NELFCD"
"191012","MSTRG.24197","."
"191021","MSTRG.24198","CTSZ"
"191026","MSTRG.24198","."
"191062","MSTRG.24200","ATP5F1E"
"191066","MSTRG.24202","PRELID3B"
"191074","MSTRG.24204","."
"191076","MSTRG.24204","EDN3"
"191104","MSTRG.24205","PHACTR3"
"191118","MSTRG.24209","PPP1R3D"
"191119","MSTRG.24208","FAM217B"
"191249","MSTRG.24218","TAF4"
"191250","MSTRG.24218","."
"191265","MSTRG.24222","."
"191268","MSTRG.24222","LSM14B"
"191274","MSTRG.24223","PSMA7"
"191280","MSTRG.24224","."
"191283","MSTRG.24224","SS18L1"
"191291","MSTRG.24226","."
"191292","MSTRG.24226","MTG2"
"191310","MSTRG.24228","OSBPL2"
"191337","MSTRG.24230","ADRM1"
"191339","MSTRG.24230","."
"191346","MSTRG.24232","."
"191348","MSTRG.24232","LAMA5"
"191375","MSTRG.24234","."
"191377","MSTRG.24234","RPS21"
"191383","MSTRG.24236","CABLES2"
"191390","MSTRG.24238","."
"191393","MSTRG.24238","RBBP8NL"
"191405","MSTRG.24241","GATA5"
"191472","MSTRG.24248","."
"191473","MSTRG.24248","SLCO4A1"
"191476","MSTRG.24250","."
"191481","MSTRG.24251","."
"191496","MSTRG.24253","NTSR1"
"191510","MSTRG.24255","LINC00659"
"191515","MSTRG.24256","."
"191516","MSTRG.24256","MRGBP"
"191520","MSTRG.24258","OGFR"
"191524","MSTRG.24259","COL9A3"
"191526","MSTRG.24259","."
"191540","MSTRG.24260","TCFL5"
"191561","MSTRG.24262","."
"191562","MSTRG.24262","DIDO1"
"191572","MSTRG.24264","."
"191573","MSTRG.24264","GID8"
"191576","MSTRG.24265","."
"191577","MSTRG.24265","SLC17A9"
"191608","MSTRG.24268","YTHDF1"
"191609","MSTRG.24268","."
"191629","MSTRG.24274","ARFGAP1"
"191635","MSTRG.24274","."
"191738","MSTRG.24281","EEF1A2"
"191749","MSTRG.24284","PPDPF"
"191754","MSTRG.24286","."
"191760","MSTRG.24286","PTK6"
"191765","MSTRG.24287","."
"191799","MSTRG.24291","HELZ2"
"191800","MSTRG.24291","."
"191807","MSTRG.24292","GMEB2"
"191812","MSTRG.24293","MHENCR"
"191819","MSTRG.24294","STMN3"
"191827","MSTRG.24295","."
"191850","MSTRG.24295","RTEL1"
"191870","MSTRG.24295","RTEL1-TNFRSF6B"
"191877","MSTRG.24295","TNFRSF6B"
"191878","MSTRG.24296","ARFRP1"
"191879","MSTRG.24296","."
"191898","MSTRG.24297","."
"191900","MSTRG.24297","ZGPAT"
"191935","MSTRG.24297","LIME1"
"191944","MSTRG.24297","SLC2A4RG"
"191969","MSTRG.24302","."
"191973","MSTRG.24302","TPD52L2"
"191984","MSTRG.24302","DNAJC5"
"192006","MSTRG.24304","UCKL1"
"192008","MSTRG.24304","."
"192030","MSTRG.24306","ZNF512B"
"192040","MSTRG.24307","SAMD10"
"192048","MSTRG.24308","PRPF6"
"192054","MSTRG.24310","SOX18"
"192081","MSTRG.24312","RGS19"
"192108","MSTRG.24317","."
"192111","MSTRG.24317","PCMTD2"
"192132","MSTRG.24323","."
"192141","MSTRG.24329","."
"192145","MSTRG.24330","."
"192146","MSTRG.24331","."
"192177","MSTRG.24337","."
"192214","MSTRG.24343","."
"192221","MSTRG.24344","."
"192257","MSTRG.24355","."
"192299","MSTRG.24366","."
"192312","MSTRG.24371","MIR3648-1"
"192313","MSTRG.24372","."
"192314","MSTRG.24373","."
"192315","MSTRG.24374","."
"192316","MSTRG.24375","RNA5-8SN2"
"192317","MSTRG.24376","."
"192318","MSTRG.24368","."
"192324","MSTRG.24382","."
"192325","MSTRG.24383","."
"192326","MSTRG.24384","5_8S_rRNA"
"192335","MSTRG.24387","."
"192336","MSTRG.24388","."
"192339","MSTRG.24389","RNA5-8SN3"
"192340","MSTRG.24390","."
"192341","MSTRG.24392","."
"192342","MSTRG.24391","."
"192359","MSTRG.24399","."
"192360","MSTRG.24400","."
"192361","MSTRG.24401","RNA5-8SN1"
"192362","MSTRG.24402","."
"192366","MSTRG.24385","."
"192383","MSTRG.24409","."
"192596","MSTRG.24429","HSPA13"
"192600","MSTRG.24430","SAMSN1"
"192644","MSTRG.24435","NRIP1"
"192652","MSTRG.24435","."
"192697","MSTRG.24442","."
"192705","MSTRG.24442","USP25"
"193003","MSTRG.24446","CXADR"
"193011","MSTRG.24450","BTG3"
"193058","MSTRG.24459","."
"193062","MSTRG.24459","PPIAP22"
"193320","MSTRG.24471","MRPL39"
"193322","MSTRG.24472","JAM2"
"193333","MSTRG.24476","ATP5PF"
"193340","MSTRG.24477","GABPA"
"193344","MSTRG.24479","APP"
"193386","MSTRG.24490","CYYR1"
"193389","MSTRG.24491","ADAMTS1"
"193448","MSTRG.24501","LTN1"
"193464","MSTRG.24504","USP16"
"193472","MSTRG.24505","CCT8"
"193504","MSTRG.24508","MAP3K7CL"
"193521","MSTRG.24514","."
"193522","MSTRG.24514","BACH1"
"193558","MSTRG.24524","CLDN8"
"193566","MSTRG.24525","KRTAP13-2"
"193626","MSTRG.24533","SOD1"
"193632","MSTRG.24536","."
"193633","MSTRG.24536","SCAF4"
"193644","MSTRG.24539","HUNK"
"193656","MSTRG.24541","MIS18A"
"193664","MSTRG.24545","URB1"
"193674","MSTRG.24547","URB1-AS1"
"193735","MSTRG.24548","CFAP298"
"193749","MSTRG.24553","SYNJ1"
"193776","MSTRG.24555","PAXBP1"
"193837","MSTRG.24566","IFNAR2"
"193853","MSTRG.24566","IL10RB"
"193866","MSTRG.24569","."
"193872","MSTRG.24569","IFNAR1"
"193894","MSTRG.24571","."
"193896","MSTRG.24571","IFNGR2"
"193908","MSTRG.24572","."
"193911","MSTRG.24572","TMEM50B"
"193930","MSTRG.24574","."
"193934","MSTRG.24574","GART"
"193951","MSTRG.24576","."
"193961","MSTRG.24576","SON"
"193984","MSTRG.24577","DONSON"
"193995","MSTRG.24579","CRYZL1"
"194032","MSTRG.24580","ITSN1"
"194060","MSTRG.24577","ATP5PO"
"194095","MSTRG.24584","."
"194098","MSTRG.24584","MRPS6"
"194099","MSTRG.24584","SLC5A3"
"194120","MSTRG.24590","SMIM11"
"194149","MSTRG.24592","RCAN1"
"194165","MSTRG.24595","CLIC6"
"194173","MSTRG.24596","RUNX1"
"194174","MSTRG.24596","."
"194236","MSTRG.24613","CBR1"
"194273","MSTRG.24619","CBR3"
"194277","MSTRG.24620","."
"194279","MSTRG.24620","DOP1B"
"194288","MSTRG.24624","."
"194289","MSTRG.24624","MORC3"
"194303","MSTRG.24624","CHAF1B"
"194313","MSTRG.24627","CLDN14"
"194326","MSTRG.24631","SIM2"
"194331","MSTRG.24632","HLCS"
"194365","MSTRG.24641","."
"194369","MSTRG.24641","PIGP"
"194378","MSTRG.24642","."
"194379","MSTRG.24642","TTC3"
"194441","MSTRG.24647","VPS26C"
"194457","MSTRG.24651","DYRK1A"
"194458","MSTRG.24651","."
"194561","MSTRG.24667","ETS2"
"194565","MSTRG.24667","."
"194602","MSTRG.24668","."
"194615","MSTRG.24674","."
"194633","MSTRG.24680","."
"194645","MSTRG.24683","PSMG1"
"194647","MSTRG.24683","."
"194656","MSTRG.24684","BRWD1"
"194680","MSTRG.24692","HMGN1"
"194706","MSTRG.24694","GET1"
"194757","MSTRG.24694","SH3BGR"
"194770","MSTRG.24700","B3GALT5-AS1"
"194775","MSTRG.24699","B3GALT5"
"194809","MSTRG.24699","."
"194824","MSTRG.24703","PCP4"
"194849","MSTRG.24711","BACE2"
"194851","MSTRG.24711","."
"194869","MSTRG.24714","FAM3B"
"194876","MSTRG.24715","MX2"
"194909","MSTRG.24716","MX1"
"194943","MSTRG.24718","TMPRSS2"
"194990","MSTRG.24723","RIPK4"
"195026","MSTRG.24727","C2CD2"
"195077","MSTRG.24736","ABCG1"
"195079","MSTRG.24736","."
"195089","MSTRG.24739","TFF3"
"195092","MSTRG.24740","TFF2"
"195096","MSTRG.24741","TFF1"
"195125","MSTRG.24746","RSPH1"
"195138","MSTRG.24747","."
"195143","MSTRG.24747","SLC37A1"
"195156","MSTRG.24751","PDE9A"
"195179","MSTRG.24751","."
"195183","MSTRG.24752","."
"195243","MSTRG.24757","."
"195244","MSTRG.24757","NDUFV3"
"195262","MSTRG.24759","."
"195265","MSTRG.24759","CBS"
"195288","MSTRG.24760","U2AF1"
"195294","MSTRG.24760","."
"195313","MSTRG.24766","."
"195314","MSTRG.24766","SIK1"
"195342","MSTRG.24771","H2BC12L"
"195347","MSTRG.24773","RRP1B"
"195351","MSTRG.24774","PDXK"
"195352","MSTRG.24774","."
"195371","MSTRG.24776","CSTB"
"195378","MSTRG.24777","."
"195385","MSTRG.24777","RRP1"
"195393","MSTRG.24780","."
"195399","MSTRG.24780","AGPAT3"
"195427","MSTRG.24783","TRAPPC10"
"195428","MSTRG.24783","."
"195446","MSTRG.24785","."
"195448","MSTRG.24785","PWP2"
"195456","MSTRG.24786","."
"195459","MSTRG.24786","GATD3"
"195512","MSTRG.24795","PFKL"
"195535","MSTRG.24796","CFAP410"
"195559","MSTRG.24800","TRPM2-AS"
"195562","MSTRG.24799","."
"195571","MSTRG.24801","LRRC3"
"195618","MSTRG.24832","UBE2G2"
"195620","MSTRG.24832","."
"195634","MSTRG.24834","SUMO3"
"195642","MSTRG.24835","PTTG1IP"
"195649","MSTRG.24837","ITGB2"
"195698","MSTRG.24842","."
"195704","MSTRG.24842","SLX9"
"195709","MSTRG.24843","."
"195732","MSTRG.24846","."
"195814","MSTRG.24855","."
"195815","MSTRG.24855","COL18A1"
"195835","MSTRG.24859","."
"195836","MSTRG.24859","SLC19A1"
"195906","MSTRG.24873","COL6A1"
"195907","MSTRG.24873","."
"195921","MSTRG.24874","COL6A2"
"195924","MSTRG.24874","."
"195931","MSTRG.24876","."
"195934","MSTRG.24876","FTCD"
"195949","MSTRG.24878","SPATC1L"
"195954","MSTRG.24880","."
"195956","MSTRG.24880","LSS"
"195991","MSTRG.24883","MCM3AP"
"195994","MSTRG.24883","."
"196005","MSTRG.24885","YBEY"
"196007","MSTRG.24885","."
"196093","MSTRG.24891","DIP2A"
"196097","MSTRG.24891","."
"196109","MSTRG.24894","S100B"
"196112","MSTRG.24895","."
"196115","MSTRG.24895","PRMT2"
"196194","MSTRG.24901","."
"196279","MSTRG.24913","IL17RA"
"196282","MSTRG.24913","."
"196296","MSTRG.24915","HDHD5"
"196297","MSTRG.24915","."
"196314","MSTRG.24918","ADA2"
"196321","MSTRG.24918","."
"196362","MSTRG.24928","."
"196372","MSTRG.24930","ATP6V1E1"
"196385","MSTRG.24931","BCL2L13"
"196400","MSTRG.24932","BID"
"196412","MSTRG.24934","."
"196463","MSTRG.24941","."
"196464","MSTRG.24942","."
"196466","MSTRG.24942","PEX26"
"196489","MSTRG.24946","."
"196587","MSTRG.24955","PRODH"
"196627","MSTRG.24961","."
"196632","MSTRG.24961","DGCR2"
"196653","MSTRG.24973","SLC25A1"
"196676","MSTRG.24980","."
"196681","MSTRG.24980","HIRA"
"196692","MSTRG.24982","."
"196693","MSTRG.24982","MRPL40"
"196696","MSTRG.24980","C22orf39"
"196701","MSTRG.24984","UFD1"
"196703","MSTRG.24984","."
"196726","MSTRG.24987","CDC45"
"196734","MSTRG.24989","."
"196735","MSTRG.24989","CLDN5"
"196750","MSTRG.24990","SEPTIN5"
"196770","MSTRG.24992","."
"196777","MSTRG.24992","RTL10"
"196785","MSTRG.24995","."
"196793","MSTRG.24995","TXNRD2"
"196813","MSTRG.24998","COMT"
"196835","MSTRG.24999","."
"196902","MSTRG.25004","DGCR8"
"196903","MSTRG.25004","."
"196945","MSTRG.25006","RANBP1"
"196958","MSTRG.25007","."
"196973","MSTRG.25013","RTN4R"
"196980","MSTRG.25015","DGCR6L"
"197005","MSTRG.25021","SCARF2"
"197012","MSTRG.25021","KLHL22"
"197017","MSTRG.25021","."
"197041","MSTRG.25026","."
"197042","MSTRG.25026","MED15"
"197104","MSTRG.25032","PI4KA"
"197106","MSTRG.25032","."
"197121","MSTRG.25033","SERPIND1"
"197127","MSTRG.25034","SNAP29"
"197133","MSTRG.25036","CRKL"
"197135","MSTRG.25037","."
"197154","MSTRG.25037","AIFM3"
"197181","MSTRG.25037","LZTR1"
"197205","MSTRG.25040","THAP7"
"197328","MSTRG.25059","."
"197355","MSTRG.25061","UBE2L3"
"197360","MSTRG.25063","."
"197362","MSTRG.25063","YDJC"
"197372","MSTRG.25064","SDF2L1"
"197446","MSTRG.25073","MAPK1"
"197452","MSTRG.25076","."
"197454","MSTRG.25077","PPM1F"
"197497","MSTRG.25080","."
"197499","MSTRG.25081","IGLV4-69"
"197517","MSTRG.25089","IGLV8-61"
"197522","MSTRG.25090","IGLV4-60"
"197528","MSTRG.25091","IGLV6-57"
"197531","MSTRG.25092","IGLV10-54"
"197561","MSTRG.25097","IGLV1-51"
"197562","MSTRG.25097","."
"197563","MSTRG.25099","IGLV1-50"
"197565","MSTRG.25100","IGLV9-49"
"197568","MSTRG.25102","IGLV1-47"
"197569","MSTRG.25102","."
"197571","MSTRG.25104","."
"197572","MSTRG.25104","IGLV7-46"
"197574","MSTRG.25106","IGLV5-45"
"197575","MSTRG.25102","IGLV1-44"
"197578","MSTRG.25104","IGLV7-43"
"197581","MSTRG.25102","IGLV1-41"
"197584","MSTRG.25102","IGLV1-40"
"197587","MSTRG.25109","IGLV5-37"
"197588","MSTRG.25110","."
"197589","MSTRG.25110","IGLV1-36"
"197612","MSTRG.25114","IGLV2-34"
"197613","MSTRG.25115","IGLV2-33"
"197614","MSTRG.25115","."
"197635","MSTRG.25125","IGLV3-27"
"197638","MSTRG.25128","IGLV3-25"
"197642","MSTRG.25115","IGLV2-23"
"197646","MSTRG.25134","IGLV3-21"
"197648","MSTRG.25136","IGLV3-19"
"197651","MSTRG.25115","IGLV2-18"
"197653","MSTRG.25139","IGLV3-16"
"197657","MSTRG.25115","IGLV2-14"
"197665","MSTRG.25115","IGLV2-11"
"197667","MSTRG.25148","IGLV3-10"
"197670","MSTRG.25150","IGLV3-9"
"197671","MSTRG.25115","IGLV2-8"
"197676","MSTRG.25151","."
"197679","MSTRG.25152","IGLV4-3"
"197681","MSTRG.25153","IGLV3-1"
"197683","MSTRG.25154","IGLL5"
"197685","MSTRG.25154","."
"197690","MSTRG.25154","IGLC1"
"197691","MSTRG.25154","IGLJ2"
"197695","MSTRG.25154","IGLC2"
"197696","MSTRG.25154","IGLJ3"
"197699","MSTRG.25155","."
"197700","MSTRG.25154","IGLC3"
"197703","MSTRG.25154","IGLC4"
"197705","MSTRG.25154","IGLC5"
"197711","MSTRG.25154","IGLC6"
"197714","MSTRG.25154","IGLC7"
"197718","MSTRG.25159","GNAZ"
"197735","MSTRG.25163","BCR"
"197882","MSTRG.25183","VPREB3"
"197889","MSTRG.25185","CHCHD10"
"197893","MSTRG.25185","."
"197900","MSTRG.25186","MMP11"
"197908","MSTRG.25187","SMARCB1"
"197931","MSTRG.25188","DERL3"
"197973","MSTRG.25190","MIF"
"197974","MSTRG.25193","MIF-AS1"
"197977","MSTRG.25193","."
"197982","MSTRG.25198","GSTT2B"
"197988","MSTRG.25200","."
"197991","MSTRG.25200","DDTL"
"197996","MSTRG.25193","DDT"
"198019","MSTRG.25202","CABIN1"
"198020","MSTRG.25202","."
"198043","MSTRG.25204","SUSD2"
"198045","MSTRG.25205","."
"198046","MSTRG.25205","GGT5"
"198062","MSTRG.25210","SPECC1L"
"198066","MSTRG.25210","."
"198106","MSTRG.25212","UPB1"
"198107","MSTRG.25212","."
"198111","MSTRG.25213","."
"198112","MSTRG.25213","GUCD1"
"198126","MSTRG.25214","SNRPD3"
"198159","MSTRG.25214","."
"198169","MSTRG.25214","GGT1"
"198231","MSTRG.25223","LHFPL7"
"198238","MSTRG.25224","."
"198243","MSTRG.25224","KIAA1671"
"198378","MSTRG.25244","ASPHD2"
"198417","MSTRG.25245","HPS4"
"198438","MSTRG.25247","TFIP11"
"198456","MSTRG.25249","TPST2"
"198467","MSTRG.25251","."
"198468","MSTRG.25251","HMGB1P10"
"198585","MSTRG.25267","PITPNB"
"198586","MSTRG.25267","."
"198675","MSTRG.25278","CHEK2"
"198696","MSTRG.25279","HSCB"
"198707","MSTRG.25280","CCDC117"
"198711","MSTRG.25281","XBP1"
"198730","MSTRG.25285","ZNRF3"
"198737","MSTRG.25289","."
"198738","MSTRG.25289","KREMEN1"
"198756","MSTRG.25295","EMID1"
"198768","MSTRG.25296","."
"198783","MSTRG.25297","."
"198787","MSTRG.25297","EWSR1"
"198810","MSTRG.25298","GAS2L1"
"198824","MSTRG.25301","."
"198827","MSTRG.25301","AP1B1"
"198837","MSTRG.25303","."
"198853","MSTRG.25309","."
"198858","MSTRG.25309","THOC5"
"198870","MSTRG.25309","NIPSNAP1"
"198895","MSTRG.25314","ZMAT5"
"198896","MSTRG.25314","."
"198901","MSTRG.25316","."
"198903","MSTRG.25316","UQCR10"
"198905","MSTRG.25318","."
"198908","MSTRG.25318","ASCC2"
"198935","MSTRG.25319","MTMR3"
"198964","MSTRG.25327","."
"198966","MSTRG.25327","LIF"
"198970","MSTRG.25329","OSM"
"198972","MSTRG.25329","."
"199004","MSTRG.25330","TBC1D10A"
"199008","MSTRG.25330","."
"199015","MSTRG.25331","SF3A1"
"199053","MSTRG.25334","SEC14L2"
"199074","MSTRG.25334","MTFP1"
"199094","MSTRG.25341","."
"199112","MSTRG.25344","GAL3ST1"
"199135","MSTRG.25345","."
"199136","MSTRG.25345","PES1"
"199151","MSTRG.25347","."
"199153","MSTRG.25347","TCN2"
"199174","MSTRG.25348","SLC35E4"
"199229","MSTRG.25353","MORC2"
"199247","MSTRG.25356","."
"199249","MSTRG.25356","TUG1"
"199278","MSTRG.25359","."
"199286","MSTRG.25359","SMTN"
"199306","MSTRG.25361","SELENOM"
"199320","MSTRG.25363","INPP5J"
"199335","MSTRG.25366","."
"199336","MSTRG.25366","RNF185"
"199347","MSTRG.25368","."
"199351","MSTRG.25368","LIMK2"
"199362","MSTRG.25371","PIK3IP1"
"199365","MSTRG.25371","."
"199371","MSTRG.25374","PATZ1"
"199382","MSTRG.25377","DRG1"
"199386","MSTRG.25377","."
"199394","MSTRG.25378","."
"199398","MSTRG.25378","EIF4ENIF1"
"199424","MSTRG.25377","SFI1"
"199453","MSTRG.25385","PISD"
"199457","MSTRG.25385","."
"199478","MSTRG.25386","PRR14L"
"199480","MSTRG.25386","."
"199569","MSTRG.25387","YWHAH"
"199581","MSTRG.25393","."
"199582","MSTRG.25393","SLC5A1"
"199632","MSTRG.25407","RTCB"
"199642","MSTRG.25408","FBXO7"
"199648","MSTRG.25408","."
"199665","MSTRG.25413","TIMP3"
"199684","MSTRG.25415","LARGE1"
"199771","MSTRG.25425","ISX"
"199794","MSTRG.25431","TOM1"
"199805","MSTRG.25431","."
"199815","MSTRG.25435","HMOX1"
"199822","MSTRG.25436","."
"199825","MSTRG.25436","MCM5"
"199835","MSTRG.25437","."
"199837","MSTRG.25437","RASD2"
"199842","MSTRG.25438","."
"199845","MSTRG.25438","MB"
"199854","MSTRG.25440","APOL6"
"199859","MSTRG.25442","RBFOX2"
"199860","MSTRG.25442","."
"199885","MSTRG.25443","."
"199896","MSTRG.25447","APOL3"
"199924","MSTRG.25448","APOL4"
"199938","MSTRG.25449","APOL2"
"199939","MSTRG.25449","."
"199950","MSTRG.25450","APOL1"
"199961","MSTRG.25450","."
"199962","MSTRG.25451","MYH9"
"199963","MSTRG.25451","."
"199993","MSTRG.25457","TXN2"
"199995","MSTRG.25457","."
"200019","MSTRG.25460","EIF3D"
"200043","MSTRG.25461","IFT27"
"200062","MSTRG.25466","NCF4"
"200075","MSTRG.25467","CSF2RB"
"200084","MSTRG.25468","TST"
"200089","MSTRG.25470","."
"200090","MSTRG.25470","MPST"
"200109","MSTRG.25471","."
"200130","MSTRG.25473","TMPRSS6"
"200141","MSTRG.25475","IL2RB"
"200160","MSTRG.25477","C1QTNF6"
"200173","MSTRG.25478","RAC2"
"200188","MSTRG.25479","CYTH4"
"200212","MSTRG.25481","."
"200214","MSTRG.25481","MFNG"
"200227","MSTRG.25481","CARD10"
"200238","MSTRG.25482","CDC42EP1"
"200241","MSTRG.25483","LGALS2"
"200242","MSTRG.25483","."
"200247","MSTRG.25485","."
"200255","MSTRG.25485","GGA1"
"200275","MSTRG.25486","."
"200281","MSTRG.25486","SH3BP1"
"200293","MSTRG.25486","PDXP"
"200296","MSTRG.25489","LGALS1"
"200304","MSTRG.25490","NOL12"
"200314","MSTRG.25490","TRIOBP"
"200331","MSTRG.25490","."
"200342","MSTRG.25493","H1-0"
"200343","MSTRG.25493","."
"200345","MSTRG.25494","."
"200350","MSTRG.25494","GCAT"
"200355","MSTRG.25496","."
"200356","MSTRG.25496","ANKRD54"
"200371","MSTRG.25498","EIF3L"
"200389","MSTRG.25499","MICALL1"
"200390","MSTRG.25499","."
"200411","MSTRG.25500","."
"200415","MSTRG.25502","POLR2F"
"200429","MSTRG.25503","SOX10"
"200445","MSTRG.25506","PICK1"
"200453","MSTRG.25506","."
"200468","MSTRG.25510","."
"200473","MSTRG.25510","BAIAP2L2"
"200551","MSTRG.25514","MAFF"
"200556","MSTRG.25515","TMEM184B"
"200561","MSTRG.25515","."
"200578","MSTRG.25517","."
"200579","MSTRG.25517","CSNK1E"
"200629","MSTRG.25522","KDELR3"
"200631","MSTRG.25523","DDX17"
"200632","MSTRG.25523","."
"200667","MSTRG.25526","CBY1"
"200670","MSTRG.25526","."
"200687","MSTRG.25526","TOMM22"
"200689","MSTRG.25529","."
"200691","MSTRG.25529","JOSD1"
"200706","MSTRG.25530","."
"200708","MSTRG.25530","GTPBP1"
"200719","MSTRG.25532","."
"200724","MSTRG.25532","SUN2"
"200751","MSTRG.25532","DNAL4"
"200756","MSTRG.25537","NPTXR"
"200758","MSTRG.25538","CBX6"
"200771","MSTRG.25540","APOBEC3B"
"200778","MSTRG.25543","APOBEC3C"
"200802","MSTRG.25540","APOBEC3G"
"200818","MSTRG.25548","CBX7"
"200819","MSTRG.25548","."
"200834","MSTRG.25551","PDGFB"
"200844","MSTRG.25553","RPL3"
"200873","MSTRG.25554","SYNGR1"
"200878","MSTRG.25557","."
"200880","MSTRG.25557","TAB1"
"200889","MSTRG.25558","."
"200904","MSTRG.25560","MIEF1"
"200912","MSTRG.25561","."
"200913","MSTRG.25561","ATF4"
"200925","MSTRG.25562","RPS19BP1"
"200939","MSTRG.25566","UQCRFS1P1"
"200976","MSTRG.25573","."
"200978","MSTRG.25573","ADSL"
"201015","MSTRG.25573","SGSM3"
"201039","MSTRG.25575","MRTFA"
"201042","MSTRG.25575","."
"201071","MSTRG.25584","SLC25A17"
"201090","MSTRG.25588","ST13"
"201091","MSTRG.25588","."
"201118","MSTRG.25593","RBX1"
"201124","MSTRG.25596","."
"201125","MSTRG.25597","."
"201127","MSTRG.25597","EP300"
"201153","MSTRG.25602","L3MBTL2"
"201167","MSTRG.25605","."
"201171","MSTRG.25605","RANGAP1"
"201182","MSTRG.25607","ZC3H7B"
"201183","MSTRG.25607","."
"201188","MSTRG.25608","TEF"
"201194","MSTRG.25610","TOB2"
"201199","MSTRG.25613","PHF5A"
"201202","MSTRG.25612","."
"201204","MSTRG.25612","ACO2"
"201233","MSTRG.25614","POLR3H"
"201240","MSTRG.25614","."
"201245","MSTRG.25616","CSDC2"
"201247","MSTRG.25617","."
"201248","MSTRG.25617","PMM1"
"201263","MSTRG.25618","DESI1"
"201266","MSTRG.25618","."
"201271","MSTRG.25619","XRCC6"
"201280","MSTRG.25621","."
"201281","MSTRG.25621","SNU13"
"201296","MSTRG.25624","C22orf46"
"201324","MSTRG.25625","MEI1"
"201332","MSTRG.25631","SREBF2"
"201348","MSTRG.25634","CENPM"
"201376","MSTRG.25640","NAGA"
"201382","MSTRG.25642","PHETA2"
"201387","MSTRG.25644","SMDT1"
"201388","MSTRG.25645","NDUFA6"
"201420","MSTRG.25649","."
"201438","MSTRG.25649","CYP2D6"
"201476","MSTRG.25650","."
"201477","MSTRG.25650","TCF20"
"201516","MSTRG.25654","LINC01315"
"201521","MSTRG.25650","NFAM1"
"201543","MSTRG.25658","RRP7A"
"201559","MSTRG.25658","RRP7BP"
"201577","MSTRG.25662","POLDIP3"
"201588","MSTRG.25662","CYB5R3"
"201621","MSTRG.25662","."
"201623","MSTRG.25662","A4GALT"
"201633","MSTRG.25666","ARFGAP3"
"201634","MSTRG.25666","."
"201644","MSTRG.25666","PACSIN2"
"201666","MSTRG.25670","BIK"
"201669","MSTRG.25671","MCAT"
"201674","MSTRG.25672","TSPO"
"201680","MSTRG.25673","."
"201682","MSTRG.25673","TTLL12"
