"","feature","id","fc","pval","qval","logFC"
"3573","gene","MSTRG.6560",1.29171585617664,0.00275725848414754,0.00901182887709907,0.36928874962253
"3574","gene","MSTRG.4173",1.39421239373682,0.00276003607429343,0.00901838312132027,0.479450357511747
"3575","gene","MSTRG.15643",0.847905524391006,0.00276381339000142,0.00902819937578647,-0.238024569586745
"3576","gene","MSTRG.27241",2.60139888652139,0.00277085387833376,0.00904866655234385,1.37928763245428
"3577","gene","MSTRG.33629",1.51890672190071,0.00277692597661838,0.0090659607366367,0.603033274722613
"3578","gene","MSTRG.2654",7.30187690970056,0.00278243593159611,0.00908141051122955,2.8682673489616
"3579","gene","MSTRG.38685",2.32852929742063,0.00278676096399433,0.00909298534158306,1.2194190341778
"3580","gene","MSTRG.34899",0.631562706483367,0.00278860881435627,0.00909647311007055,-0.663002111719611
"3581","gene","MSTRG.1527",0.801241465661733,0.00279177002670539,0.00910424193573457,-0.319691009786957
"3582","gene","MSTRG.29325",0.751070680546883,0.00279425627222685,0.00910980590370327,-0.412979413943703
"3583","gene","MSTRG.35057",3.72411361333965,0.00279802386493289,0.00911954303507849,1.89689708656519
"3584","gene","MSTRG.10907",1.85964834842641,0.00280333511673903,0.00913430454611561,0.895029839642493
"3585","gene","MSTRG.23074",1.51173625904188,0.00280620539029164,0.00914110642896116,0.596206465642524
"3586","gene","MSTRG.9159",1.36130855162007,0.00281524442100156,0.00916799340447748,0.444994102433643
"3587","gene","MSTRG.3336",3.47174908228559,0.00282436483434267,0.00919513034163751,1.79566268199222
"3588","gene","MSTRG.7322",0.640239622453025,0.00282837626759336,0.00920562376057838,-0.643316131300298
"3589","gene","MSTRG.4287",1.5599254014951,0.00282944658020523,0.00920654142202192,0.641477038403931
"3590","gene","MSTRG.12077",0.373968419696284,0.00283731062108561,0.00922955805934199,-1.41901165009859
"3591","gene","MSTRG.20741",0.787649913773706,0.00284143983869067,0.0092383297932091,-0.344373556436007
"3592","gene","MSTRG.458",0.630328105512523,0.00284158936609069,0.0092383297932091,-0.665825102820738
"3593","gene","MSTRG.20356",1.47253827924491,0.00285482518158697,0.00927877775412543,0.558305138000718
"3594","gene","MSTRG.1503",1.4261686594334,0.00286238932285987,0.00930077421045008,0.51214460572274
"3595","gene","MSTRG.3368",1.52920158968482,0.00286597580214931,0.00930810962505578,0.612778605042731
"3596","gene","MSTRG.35000",1.23827373296708,0.00286624098404697,0.00930810962505578,0.308330272178294
"3597","gene","MSTRG.18510",1.3586581828032,0.0028751900314411,0.00933457580961055,0.442182542196236
"3598","gene","MSTRG.39224",0.391379037190542,0.00288151726058949,0.00935251766791665,-1.35336160962055
"3599","gene","MSTRG.19104",1.61726587357445,0.00288260676372132,0.0093534542336031,0.693556872971372
"3600","gene","MSTRG.900",1.64772312103711,0.0028863685510564,0.00936305887201016,0.720473836291626
"3601","gene","MSTRG.30121",0.67565976504852,0.00289040098256654,0.00937353587181674,-0.565631148444899
"3602","gene","MSTRG.18048",0.687492753442021,0.00289492645030065,0.00938560552099139,-0.540583588094861
"3603","gene","MSTRG.30389",0.739357528544122,0.0028971851516495,0.00939032145461082,-0.435655922769599
"3604","gene","MSTRG.6470",0.823550825740374,0.00290025462207144,0.00939766189693404,-0.280070405736135
"3605","gene","MSTRG.24508",1.37384848527989,0.00290279124473325,0.00940069408874848,0.458222905474467
"3606","gene","MSTRG.6288",1.24510730153209,0.00290280038397217,0.00940069408874848,0.31627007700634
"3607","gene","MSTRG.11015",0.569765721299526,0.00290856984499399,0.00941676702241193,-0.811559267186268
"3608","gene","MSTRG.23891",1.54492499394613,0.00291428271576466,0.00943264788101433,0.627536797036619
"3609","gene","MSTRG.33727",1.20663306253603,0.0029206158931292,0.00945052712661756,0.270987018807471
"3610","gene","MSTRG.12073",0.383002242518472,0.00292576140873779,0.00946455449618835,-1.38457525558097
"3611","gene","MSTRG.13766",1.24839636140928,0.00292674248254365,0.00946510626174046,0.320076057479956
"3612","gene","MSTRG.12378",1.33830108268802,0.00292916643703978,0.00947032271643148,0.420402721088678
"3613","gene","MSTRG.26835",1.28345866867562,0.00293572169060918,0.00948888953859232,0.360036837435098
"3614","gene","MSTRG.16726",1.19388321931515,0.00294189451255922,0.00950621032586235,0.255661725082956
"3615","gene","MSTRG.34862",0.742208600131049,0.00294762247431435,0.00952208444122904,-0.430103376936629
"3616","gene","MSTRG.34005",1.2607373356654,0.00295039302694877,0.00952839871922228,0.33426773323536
"3617","gene","MSTRG.187",1.80169066102828,0.00295271856411228,0.00953327270989858,0.849351330735161
"3618","gene","MSTRG.39158",0.656959078554938,0.00295570472016182,0.00954027631897451,-0.606124585838247
"3619","gene","MSTRG.39362",0.716870069398342,0.0029577312107788,0.00954417935326744,-0.480216436519525
"3620","gene","MSTRG.35612",0.675381781186199,0.00296257765727426,0.00955717731537259,-0.566224832549426
"3621","gene","MSTRG.28848",0.661676389808167,0.00296786201800181,0.00957158040492271,-0.595802293214447
"3622","gene","MSTRG.25903",1.82756468392938,0.00297570505890454,0.0095942252009628,0.869922469123091
"3623","gene","MSTRG.3306",0.671700165028805,0.00297942958683484,0.009603582311636,-0.574110711522502
"3624","gene","MSTRG.11336",1.44798326068717,0.00298262498720359,0.00961122919441597,0.534044924338799
"3625","gene","MSTRG.15609",0.82958416774952,0.00299517423360263,0.00964900543448592,-0.269539733676447
"3626","gene","MSTRG.17182",0.811173064191703,0.00300058281021132,0.00966376339151896,-0.301918347874314
"3627","gene","MSTRG.13768",1.25504845602884,0.00300397883016923,0.0096720332998942,0.327743066106699
"3628","gene","MSTRG.11593",0.679600308919506,0.00300552559141054,0.00967434615669578,-0.557241586572796
"3629","gene","MSTRG.8847",1.15220050735914,0.00301690913406238,0.00970831217073037,0.204391798205208
"3630","gene","MSTRG.26723",0.602780775534636,0.00302056785970883,0.00971740811726715,-0.730294689038414
"3631","gene","MSTRG.17328",0.851702862571352,0.00302383684561591,0.00972524557507646,-0.231577896201056
"3632","gene","MSTRG.13302",0.664290219977212,0.00303767990853665,0.00976707763543254,-0.590114420413894
"3633","gene","MSTRG.30370",1.31076142935104,0.00304145834989877,0.00977653471239138,0.390405125672068
"3634","gene","MSTRG.34503",0.666125271288529,0.00304810557321389,0.00979520552669009,-0.586134579344858
"3635","gene","MSTRG.34021",1.34553858657072,0.00305405129423852,0.00981161238352613,0.428183764338422
"3636","gene","MSTRG.14469",0.818403798167266,0.00305836096245982,0.00982275558845042,-0.289115254319805
"3637","gene","MSTRG.31745",0.815361007553752,0.00306096935750577,0.00982843006790003,-0.294489129419642
"3638","gene","MSTRG.20102",0.814526581870675,0.00307950926421086,0.00988485440538981,-0.29596631337754
"3639","gene","MSTRG.22748",0.772194447578221,0.00308027777141673,0.00988485440538981,-0.372963914189778
"3640","gene","MSTRG.6202",0.801006375536429,0.00308108152385844,0.00988485440538981,-0.320114369209452
"3641","gene","MSTRG.3308",2.29457191922677,0.00308326182966812,0.00988868606578491,1.19822502613817
"3642","gene","MSTRG.10934",0.567159991810316,0.00308404469316059,0.00988868606578491,-0.81817232827011
"3643","gene","MSTRG.16820",0.83264961658402,0.00308481617893941,0.00988868606578491,-0.264218565394412
"3644","gene","MSTRG.7475",0.493922097409066,0.00308644485577925,0.00989119182925084,-1.01764458049509
"3645","gene","MSTRG.14557",1.2499469030243,0.00308846034776067,0.00989421140880887,0.321866811390946
"3646","gene","MSTRG.16407",1.16616756369944,0.003089081589015,0.00989421140880887,0.221775100673606
"3647","gene","MSTRG.17838",1.59735016936665,0.00309246304643285,0.00990232614648829,0.675680613457568
"3648","gene","MSTRG.1128",0.805440353658777,0.00309443567125522,0.00990592647174301,-0.31215033980636
"3649","gene","MSTRG.32902",1.29028147259898,0.00311366710108318,0.00996475867537666,0.367685821328185
"3650","gene","MSTRG.27567",1.16613919328319,0.00311761878695926,0.00997467183400282,0.22174000249562
"3651","gene","MSTRG.19495",3.39537345247312,0.00314169159754507,0.0100489385034597,1.76357026324767
"3652","gene","MSTRG.7510",0.470129536834965,0.00314612930927305,0.01006037734767,-1.08886977128682
"3653","gene","MSTRG.14220",0.658063688326829,0.00314804521474832,0.0100605498992252,-0.603700878120067
"3654","gene","MSTRG.39019",2.03710302649521,0.00314856957184073,0.0100605498992252,1.02651894645747
"3655","gene","MSTRG.39162",1.75111346559284,0.00314876775832063,0.0100605498992252,0.808272568034484
"3656","gene","MSTRG.36937",1.30042071525288,0.00315372188809193,0.0100736225954971,0.378978442957707
"3657","gene","MSTRG.22592",1.51416216544563,0.00315543425272402,0.0100763361234102,0.598519724977253
"3658","gene","MSTRG.15849",0.777605686611387,0.00315981240317709,0.0100875585686993,-0.362889325511507
"3659","gene","MSTRG.26766",0.699075308675755,0.00316253330344962,0.0100934856293208,-0.516480214965117
"3660","gene","MSTRG.24331",0.802403330709356,0.00317118883046374,0.010118345126272,-0.317600500417955
"3661","gene","MSTRG.1218",0.754832989576223,0.00317344358637461,0.0101227736142264,-0.40577061834809
"3662","gene","MSTRG.19654",1.29076729628825,0.00317788027802512,0.0101341578063292,0.368228930349593
"3663","gene","MSTRG.25618",1.2854637216972,0.00318305665721597,0.0101478939784243,0.362288895067652
"3664","gene","MSTRG.2280",1.30644434411428,0.00319669890128726,0.0101886052863626,0.385645665660138
"3665","gene","MSTRG.26323",1.78790729239974,0.00319929883198156,0.010193916625368,0.838271931005178
"3666","gene","MSTRG.15144",0.764006896359042,0.0032001111790203,0.010193916625368,-0.388342433984865
"3667","gene","MSTRG.21947",0.756847775755487,0.00320664110074409,0.0102119320355848,-0.401924933707399
"3668","gene","MSTRG.23472",1.45338632942604,0.00321573853722557,0.0102381119513959,0.539418241487117
"3669","gene","MSTRG.35184",1.22247354571813,0.00321814960157807,0.0102421702754205,0.289803245648508
"3670","gene","MSTRG.32471",0.722719271831799,0.00321952357791289,0.0102421702754205,-0.468492729570779
"3671","gene","MSTRG.36999",1.34137600846604,0.00321964438097866,0.0102421702754205,0.423713703693866
"3672","gene","MSTRG.825",1.49901220610802,0.00322078276524829,0.0102430013977586,0.584012130864032
"3673","gene","MSTRG.25490",0.817395279716438,0.0032224090639339,0.0102453833511081,-0.290894182761172
"3674","gene","MSTRG.36503",1.21150361719709,0.00322781487825829,0.010259777394747,0.276798712263065
"3675","gene","MSTRG.5917",1.28234542107271,0.00323599673501174,0.0102829849990387,0.358784928216305
"3676","gene","MSTRG.38365",1.34840823548942,0.00324130467218298,0.0102970500440024,0.431257343813774
"3677","gene","MSTRG.16507",1.5630517865529,0.00324494815696663,0.0103058212067056,0.644365578059498
"3678","gene","MSTRG.38652",0.73124937958702,0.00324963852512905,0.0103179115542298,-0.451564599327355
"3679","gene","MSTRG.16929",0.606433986560903,0.00325434986573492,0.0103300619005307,-0.721577485723869
"3680","gene","MSTRG.30862",1.2651575702688,0.00325735784681158,0.0103368002540939,0.339317077954002
"3681","gene","MSTRG.1933",0.647289934500504,0.0032646992938421,0.0103572828996164,-0.627516025061588
"3682","gene","MSTRG.34721",1.34576778533134,0.00327098301324913,0.0103743996818912,0.428429491781107
"3683","gene","MSTRG.8048",0.753923210325374,0.00328657303974045,0.0104210154651341,-0.407510507367499
"3684","gene","MSTRG.39114",1.28849028339248,0.00328798892523374,0.0104226749915526,0.365681657760713
"3685","gene","MSTRG.15262",1.23156148651742,0.0032892311239654,0.0104237831928542,0.300488657133959
"3686","gene","MSTRG.22760",1.15099761455844,0.00329131607713373,0.0104275608108431,0.202884843489023
"3687","gene","MSTRG.27043",0.713775947826296,0.00331699228154791,0.0105060580048594,-0.486456807308725
"3688","gene","MSTRG.12997",0.81259542012943,0.00331864902768753,0.0105084553539411,-0.29939086147167
"3689","gene","MSTRG.18403",0.796165638506271,0.00334294466855112,0.0105825177119382,-0.328859486992817
"3690","gene","MSTRG.23871",1.50282649762305,0.0033499803209589,0.0106012970353643,0.587678458710336
"3691","gene","MSTRG.26465",0.818867279216918,0.00335069252933118,0.0106012970353643,-0.28829845392679
"3692","gene","MSTRG.32958",1.47785059815524,0.00335194818496642,0.0106023973196202,0.563500429027273
"3693","gene","MSTRG.20799",1.48732319865403,0.00335383399973721,0.0106054896964341,0.572718182313127
"3694","gene","MSTRG.23370",0.73635993668995,0.00335529707550375,0.0106072439761052,-0.441516959116229
"3695","gene","MSTRG.27486",1.17342659196442,0.00335682417577499,0.010609199654858,0.230727591565839
"3696","gene","MSTRG.40595",1.57910462533681,0.00338526628617741,0.010696195803566,0.659106761732686
"3697","gene","MSTRG.31803",1.38581270049618,0.00338683502919335,0.0106982579039545,0.470732283214651
"3698","gene","MSTRG.30632",0.810365534413075,0.00339191057951183,0.0107113931172361,-0.303355278582359
"3699","gene","MSTRG.9738",1.44428889255892,0.00340335579690998,0.0107446307100067,0.530359344839989
"3700","gene","MSTRG.25961",0.601645650921384,0.00341049269315985,0.010764252343438,-0.733014056696289
"3701","gene","MSTRG.39913",1.29926444782531,0.00341500893902102,0.0107755942690861,0.377695101869031
"3702","gene","MSTRG.39296",0.8191701016167,0.00341791939682934,0.0107818645910786,-0.28776503462327
"3703","gene","MSTRG.25378",0.815756789609539,0.00341909776570215,0.0107826691082554,-0.293789004853094
"3704","gene","MSTRG.18372",1.49775736189838,0.00342007053892956,0.0107828249874783,0.582803924772064
"3705","gene","MSTRG.17513",1.50726609405311,0.00342831079660133,0.0108058875796789,0.591934134044217
"3706","gene","MSTRG.23972",1.20386959401686,0.0034670767052869,0.0109251272974475,0.267679124444393
"3707","gene","MSTRG.28004",1.18489106232457,0.0034731627461575,0.0109413527244746,0.244754425310346
"3708","gene","MSTRG.36796",1.39741438461756,0.00347626963783021,0.0109481868475138,0.482759896183785
"3709","gene","MSTRG.7363",1.45373704564252,0.00347903893177393,0.0109539543395136,0.53976633579441
"3710","gene","MSTRG.36251",0.800582480251527,0.0034979017202148,0.0110103763581317,-0.320878050396985
"3711","gene","MSTRG.15798",0.811686376269709,0.00350279067694026,0.0110224896080431,-0.301005696050501
"3712","gene","MSTRG.25436",1.25880202337327,0.00350363773120876,0.0110224896080431,0.332051402710075
"3713","gene","MSTRG.18112",0.746762173582402,0.00350646593786741,0.0110284161654769,-0.421279243604984
"3714","gene","MSTRG.15786",1.92399585693878,0.00352258402035432,0.0110761271377754,0.94410569246538
"3715","gene","MSTRG.36629",1.24544972657864,0.0035261768164685,0.0110799094781443,0.316666787392069
"3716","gene","MSTRG.4079",1.43719272654682,0.00352650426596746,0.0110799094781443,0.523253539171484
"3717","gene","MSTRG.38451",0.773559346311241,0.00352663328740044,0.0110799094781443,-0.370416117570425
"3718","gene","MSTRG.20277",1.49400689656277,0.0035275830349939,0.0110799125020599,0.57918680784197
"3719","gene","MSTRG.16838",0.566564870364551,0.00352870178399312,0.0110804462042139,-0.819686944145683
"3720","gene","MSTRG.18664",0.79112943189763,0.00353314606241795,0.0110914192787411,-0.338014350276443
"3721","gene","MSTRG.27934",0.834384220807883,0.00353578872169003,0.0110967322472174,-0.261216219840647
"3722","gene","MSTRG.6373",1.1216169502064,0.00354778861884908,0.0111314012603223,0.165580057059188
"3723","gene","MSTRG.33749",0.722084606478937,0.00354881978359844,0.0111316458320877,-0.469760207641452
"3724","gene","MSTRG.20861",0.796737381594625,0.00355536202384632,0.0111490153643441,-0.327823829525608
"3725","gene","MSTRG.9979",1.79446829359289,0.00355663263224293,0.0111490153643441,0.843556432443252
"3726","gene","MSTRG.15709",3.14577004945469,0.00355722137759429,0.0111490153643441,1.65341321600592
"3727","gene","MSTRG.30840",0.588888744464928,0.00355950246322878,0.0111502504222716,-0.763932995584931
"3728","gene","MSTRG.3154",1.25007921526144,0.00355952505345336,0.0111502504222716,0.322019518762396
"3729","gene","MSTRG.36812",0.656400595214913,0.00356644269554673,0.0111689240543295,-0.607351547819383
"3730","gene","MSTRG.6447",0.705233038035363,0.00358110252250277,0.0112118271468599,-0.503828032745846
"3731","gene","MSTRG.21291",0.836424435938041,0.00358407965517094,0.0112181405020333,-0.257692884356734
"3732","gene","MSTRG.29749",0.803828796771207,0.00358622869086234,0.0112218592314819,-0.31503983272479
"3733","gene","MSTRG.28299",0.803698014570145,0.00358961612726727,0.0112294500761391,-0.315274576969172
"3734","gene","MSTRG.25771",0.793838462091111,0.0035938871005522,0.0112398000964779,-0.333082631159037
"3735","gene","MSTRG.15415",1.30829039029658,0.0035988258900681,0.0112522325955061,0.387682799354755
"3736","gene","MSTRG.10086",1.39699151288208,0.00360117680444838,0.0112533452972513,0.482323255994241
"3737","gene","MSTRG.40345",1.28846256759893,0.00360197770756032,0.0112533452972513,0.365650624645074
"3738","gene","MSTRG.37454",1.25931071566113,0.00360207267692458,0.0112533452972513,0.332634289917339
"3739","gene","MSTRG.28625",1.51798111443682,0.00363009873272557,0.0113378692165737,0.60215384195375
"3740","gene","MSTRG.26429",2.50096631837842,0.00363226161264862,0.0113414584625297,1.32248562823635
"3741","gene","MSTRG.8449",0.707256215440539,0.00363357338776771,0.0113414584625297,-0.499695144657363
"3742","gene","MSTRG.8368",1.41551163365404,0.00363416146316031,0.0113414584625297,0.501323606358478
"3743","gene","MSTRG.22360",1.31985018598192,0.00365745153580521,0.011409434004582,0.400374180941995
"3744","gene","MSTRG.37498",0.747654806696828,0.00365789697834862,0.011409434004582,-0.419555765435686
"3745","gene","MSTRG.7736",1.4700768498837,0.00367255115855269,0.0114520834257886,0.555891575502533
"3746","gene","MSTRG.29437",0.81071253406864,0.00367691306636564,0.0114626243430374,-0.302737646773437
"3747","gene","MSTRG.31966",1.16165391286729,0.00367873832002674,0.011463945844624,0.216180316109309
"3748","gene","MSTRG.16396",1.52361590018427,0.00367930031046848,0.011463945844624,0.607499248801044
"3749","gene","MSTRG.32493",1.22485597109619,0.00368205157138446,0.0114694580556489,0.292612114940806
"3750","gene","MSTRG.30963",1.85210053741782,0.00368639550789962,0.0114799271310005,0.889162414417435
"3751","gene","MSTRG.24901",1.42740737677722,0.00369034147943592,0.0114865790984446,0.513397133399287
"3752","gene","MSTRG.28377",0.780046163369794,0.00369049878210004,0.0114865790984446,-0.358368589253579
"3753","gene","MSTRG.20048",1.2549450163596,0.00369463074735532,0.0114963756641661,0.327624155918634
"3754","gene","MSTRG.17631",1.25621727304295,0.00369860969259483,0.0115039793009774,0.32908601170756
"3755","gene","MSTRG.29387",0.771632841759626,0.00369904455173575,0.0115039793009774,-0.374013547099828
"3756","gene","MSTRG.30842",1.28473333635616,0.00370320396435941,0.0115138487475477,0.361468939777048
"3757","gene","MSTRG.19724",2.00689471648871,0.00371129900569112,0.0115359461773918,1.0049649335995
"3758","gene","MSTRG.38840",1.34899806164096,0.00371557482785856,0.011546163608231,0.431888275296567
"3759","gene","MSTRG.19226",1.16294976190795,0.00371742241189077,0.0115488318505082,0.217788775390902
"3760","gene","MSTRG.37418",1.2495771163698,0.00372591774010256,0.0115699883502502,0.321439938616459
"3761","gene","MSTRG.10007",1.25665909841829,0.0037262139223575,0.0115699883502502,0.329593334146305
"3762","gene","MSTRG.25125",0.460497198645521,0.00373148592617412,0.0115832782152741,-1.11873571492799
"3763","gene","MSTRG.39722",0.685817239277902,0.00374026051362508,0.0116074308472266,-0.54410392536426
"3764","gene","MSTRG.7503",1.17035239691722,0.00374221909780936,0.0116104236514925,0.226942995395493
"3765","gene","MSTRG.29942",1.51567596262903,0.00374660045914221,0.0116209296578653,0.599961351743312
"3766","gene","MSTRG.1417",1.5904862744137,0.00375250813814565,0.0116345728505796,0.669467921754365
"3767","gene","MSTRG.30875",0.681475779647424,0.00375299160199805,0.0116345728505796,-0.553265711816511
"3768","gene","MSTRG.27819",1.13760235917905,0.00377737892194263,0.0117070676885473,0.185996361958489
"3769","gene","MSTRG.30193",0.760476901734253,0.00379095770058169,0.0117460344991756,-0.395023665819273
"3770","gene","MSTRG.25530",0.859670128929441,0.00379489218668438,0.0117551063544032,-0.218144917226512
"3771","gene","MSTRG.7718",1.34140288226393,0.00379769496471294,0.0117593126564038,0.4237426070784
"3772","gene","MSTRG.36861",0.779571587924877,0.00379826402979577,0.0117593126564038,-0.359246583443467
"3773","gene","MSTRG.29289",0.711733743625275,0.00381332537794932,0.0118028130834063,-0.490590458460442
"3774","gene","MSTRG.33262",0.880217954086153,0.00381746356176604,0.011812490586726,-0.184067295744216
"3775","gene","MSTRG.17509",0.742448522462984,0.0038237580762317,0.0118231039325443,-0.429637094511917
"3776","gene","MSTRG.34865",0.672558186356946,0.00382442692540053,0.0118231039325443,-0.572269007088358
"3777","gene","MSTRG.38633",1.29569895238887,0.00382528636281576,0.0118231039325443,0.373730555917364
"3778","gene","MSTRG.8515",0.654675125340815,0.00382540020383215,0.0118231039325443,-0.611148930729837
"3779","gene","MSTRG.21052",1.55101560631641,0.00382595562263099,0.0118231039325443,0.633213202842098
"3780","gene","MSTRG.37039",1.69302887481814,0.00383242617799606,0.0118399663774175,0.759606578786831
"3781","gene","MSTRG.14113",1.1897986362042,0.00384028864178543,0.0118611189523328,0.25071742972551
"3782","gene","MSTRG.32651",1.16321633008082,0.00385111058681553,0.0118906481034884,0.218119428119491
"3783","gene","MSTRG.34938",0.671252829999007,0.00385188574888651,0.0118906481034884,-0.575071829380484
"3784","gene","MSTRG.32982",1.40916608639976,0.00385291221451745,0.0118906735838094,0.494841659840753
"3785","gene","MSTRG.3153",0.415914774468629,0.00385510725976013,0.0118943045124118,-1.2656401603863
"3786","gene","MSTRG.8730",1.22687257601033,0.00385724035662582,0.0118977424418057,0.294985417294026
"3787","gene","MSTRG.5137",0.809993383587391,0.00386147636795697,0.0119076633284926,-0.304017971463737
"3788","gene","MSTRG.17263",1.25147349251277,0.00386261211079875,0.0119080211800179,0.323627733594866
"3789","gene","MSTRG.34932",1.26502034108772,0.00386546893684825,0.0119136833582776,0.339160583141274
"3790","gene","MSTRG.28414",0.665912516406135,0.00386772875335972,0.0119175030030963,-0.586595437766745
"3791","gene","MSTRG.30565",1.23272222242806,0.00387158742269222,0.011926245824901,0.30184774420647
"3792","gene","MSTRG.18306",0.788892627925949,0.00387735730662342,0.0119408698910201,-0.342099139008517
"3793","gene","MSTRG.30863",1.50259931111132,0.00388272955947078,0.0119542620077774,0.587460345953404
"3794","gene","MSTRG.20494",2.99045082983587,0.00388658214592574,0.0119629695045126,1.5803629964432
"3795","gene","MSTRG.3851",0.865290463734444,0.00389379514153676,0.0119809528311985,-0.208743591910041
"3796","gene","MSTRG.6328",1.13271236647062,0.00389447653255948,0.0119809528311985,0.179781559173415
"3797","gene","MSTRG.31097",1.16038228585986,0.003895626349391,0.0119813338183271,0.214600176952238
"3798","gene","MSTRG.1217",1.18273456595781,0.00390312755813249,0.0120002390991563,0.242126334587549
"3799","gene","MSTRG.17379",0.790535669332825,0.00390462217489929,0.0120002390991563,-0.339097535771632
"3800","gene","MSTRG.31306",1.33522136235749,0.00390509227250635,0.0120002390991563,0.417078941838815
"3801","gene","MSTRG.32844",0.734346122944795,0.00390588361156818,0.0120002390991563,-0.445467879016427
"3802","gene","MSTRG.24800",1.63556246857723,0.00390805902062241,0.0120037646614488,0.709786862682985
"3803","gene","MSTRG.40738",0.5643784955929,0.00392697735045311,0.0120587014195612,-0.825265076641288
"3804","gene","MSTRG.1845",0.82716497540733,0.0039302582808779,0.012065603628836,-0.273752995883365
"3805","gene","MSTRG.38863",0.748524495135763,0.00393398439703141,0.0120738685383792,-0.41787856626879
"3806","gene","MSTRG.11603",0.763436463016729,0.00393667473818116,0.0120789510227219,-0.389420001133028
"3807","gene","MSTRG.1891",0.837140475460441,0.00394065904693663,0.012088000091969,-0.256458361902247
"3808","gene","MSTRG.1759",0.731097042772549,0.00394272680643404,0.0120883692623161,-0.45186517867602
"3809","gene","MSTRG.7376",1.60200552777983,0.0039428496763283,0.0120883692623161,0.679879125828268
"3810","gene","MSTRG.15047",1.83370418683935,0.00394874657133548,0.0121030231275512,0.874760922138439
"3811","gene","MSTRG.32643",0.586108941789141,0.00394970210130996,0.0121030231275512,-0.770759247353781
"3812","gene","MSTRG.36324",0.650199086856318,0.00395257095081969,0.0121034373991832,-0.621046564987649
"3813","gene","MSTRG.324",1.27623894321581,0.00395267125175836,0.0121034373991832,0.351898462269132
"3814","gene","MSTRG.26854",0.808702978022324,0.0039529465867858,0.0121034373991832,-0.306318170745057
"3815","gene","MSTRG.31219",0.835895959839707,0.00396006003386695,0.0121220396003927,-0.258604707083527
"3816","gene","MSTRG.7973",0.74409455061364,0.00396304731442543,0.0121280048579298,-0.426442141518414
"3817","gene","MSTRG.10295",0.646570068104953,0.00396542018029922,0.0121320872060608,-0.629121373065287
"3818","gene","MSTRG.19713",1.26600220294887,0.00398160554634752,0.0121767090524151,0.340279915177503
"3819","gene","MSTRG.29179",1.5147227518012,0.00398209041541131,0.0121767090524151,0.599053753298893
"3820","gene","MSTRG.32809",0.596425576090349,0.0039871242566385,0.0121889102274933,-0.745585969882447
"3821","gene","MSTRG.34204",0.676302632020062,0.00398918564735995,0.012192020410853,-0.564259126466024
"3822","gene","MSTRG.10763",0.856888174793195,0.00399441729426919,0.0122048155841119,-0.222821152157206
"3823","gene","MSTRG.25063",1.36761296807245,0.003999285939839,0.0122164952146063,0.451660007969578
"3824","gene","MSTRG.35241",1.22855566161724,0.0040087519739449,0.0122422085647826,0.296963222714331
"3825","gene","MSTRG.15537",4.06369768132192,0.00400984300015395,0.012242338968836,2.02279307684407
"3826","gene","MSTRG.29319",0.826678357756643,0.00401142860651238,0.0122439788988112,-0.27460197701433
"3827","gene","MSTRG.28775",1.34811894034426,0.00401415957360463,0.0122479836129731,0.43094778663474
"3828","gene","MSTRG.35456",0.733571152753236,0.00401483826600968,0.0122479836129731,-0.446991187958397
"3829","gene","MSTRG.34023",1.2805207249117,0.00402283779746737,0.0122691825016516,0.356730602787295
"3830","gene","MSTRG.34757",1.29425354851812,0.00403106879717796,0.0122910760870612,0.372120273711672
"3831","gene","MSTRG.8682",0.839025765667593,0.0040420662800571,0.0123213912864805,-0.253212979776379
"3832","gene","MSTRG.5919",1.14352837665025,0.00404990190766319,0.0123406222786317,0.193492166663129
"3833","gene","MSTRG.2759",1.1991406828123,0.00405048854204448,0.0123406222786317,0.26200092521539
"3834","gene","MSTRG.7709",0.797709886528779,0.00405961194258198,0.0123651925575045,-0.326063936617543
"3835","gene","MSTRG.26893",0.842089959388109,0.00406621216593017,0.0123820666685091,-0.247953732105748
"3836","gene","MSTRG.40285",1.16942996606904,0.00406782967818109,0.012383763029666,0.225805465255743
"3837","gene","MSTRG.2320",1.15962566575698,0.00407196598089699,0.0123931245047993,0.213659169738708
"3838","gene","MSTRG.31553",0.864828978370148,0.00409123387990662,0.0124485224725246,-0.209513229712034
"3839","gene","MSTRG.36696",1.25031872819809,0.00409464614865729,0.0124556597353529,0.322295910068748
"3840","gene","MSTRG.6057",0.701806497988646,0.00409656020549432,0.0124582369999382,-0.510854789249598
"3841","gene","MSTRG.37627",1.18664369847012,0.00410339346295308,0.012475769034201,0.246886816517761
"3842","gene","MSTRG.12554",1.21645696667704,0.00410969315990373,0.0124916701513159,0.282685284468905
"3843","gene","MSTRG.9186",0.793617122006385,0.00411248250877816,0.012496895846347,-0.333484943195799
"3844","gene","MSTRG.20472",0.716831885896734,0.00411386409978431,0.0124978420804582,-0.480293282544911
"3845","gene","MSTRG.30773",1.27767967825363,0.00411644422736113,0.0125024280070542,0.353526189556386
"3846","gene","MSTRG.40113",0.56430512459062,0.00413036316457149,0.0125375871816594,-0.825452643784801
"3847","gene","MSTRG.23779",1.27161502872009,0.00413082460343217,0.0125375871816594,0.346661972337053
"3848","gene","MSTRG.24265",1.77254863739344,0.00413124126348907,0.0125375871816594,0.825825214468244
"3849","gene","MSTRG.26416",0.686391090781758,0.00413395855994625,0.0125425741914919,-0.542897267819707
